Parameter,Values
Left Camera Matrix,2123.539454891907,0.0,416.50221121772535,0.0,1475.767222913466,237.16159664960963,0.0,0.0,1.0
Right Camera Matrix,688.4350954321728,0.0,369.38512023421623,0.0,650.4940512593145,278.0592550417222,0.0,0.0,1.0
Rotational Matrix,0.9519329832479686,-0.016920128623736493,-0.30583869057393476,-0.06066148583469549,0.9682831093179407,-0.24237987611579448,0.3002395369383417,0.24928202794613386,0.9207142287388161
Translational Vector,30.11549277712767,21.757226458636794,-50.55433051190857
Left Distortion Matrix,-4.917495711164237,35.21382244669492,-0.33196138498205213,-0.06123328939959069,-242.83166843740702
Right Distortion Matrix,-0.6390682403567722,0.6630275548744464,-0.0420968227102035,0.0015393994794143614,-0.47405688660917417
Fundamental Matrix,-2.4463123128442747e-05,-0.0005522834902718951,0.024569387225071657,0.000427053770891074,7.150381073988883e-05,-0.0002384123454913529,-0.00018646575267739716,-0.02235311625770559,1.0
Essential Matrix,3.465678792773092,54.374589871649924,7.77883561176621,-57.166196266379714,-6.651865337331153,-12.266292458778459,-22.538272028476364,29.52845805505506,-0.6451877578562639
